Peak_ID	Cons_Repeat_Groups	Max_Cons_Repeats
SRR2075686_rloop_peak_11093	0	1
SRR2075686_rloop_peak_11090	0	1
SRR2075686_rloop_peak_11088	0	1
SRR2075686_rloop_peak_11048	0	1
SRR2075686_rloop_peak_11026	0	1
SRR2075686_rloop_peak_10984	0	1
SRR2075686_rloop_peak_10960	0	1
SRR2075686_rloop_peak_10945	0	1
SRR2075686_rloop_peak_10938	0	1
SRR2075686_rloop_peak_10932	0	1
SRR2075686_rloop_peak_10921	0	1
SRR2075686_rloop_peak_10919	0	1
SRR2075686_rloop_peak_10898	0	1
SRR2075686_rloop_peak_10887	0	1
SRR2075686_rloop_peak_1088	0	1
SRR2075686_rloop_peak_10875	0	1
SRR2075686_rloop_peak_10869	0	1
SRR2075686_rloop_peak_10848	0	1
SRR2075686_rloop_peak_10846	0	1
SRR2075686_rloop_peak_10845	0	1
SRR2075686_rloop_peak_10832	0	1
SRR2075686_rloop_peak_10826	0	1
SRR2075686_rloop_peak_10778	0	1
SRR2075686_rloop_peak_10764	0	1
SRR2075686_rloop_peak_10760	0	1
SRR2075686_rloop_peak_10757	0	1
SRR2075686_rloop_peak_10736	0	1
SRR2075686_rloop_peak_10720	0	1
SRR2075686_rloop_peak_10713	0	1
SRR2075686_rloop_peak_10710	0	1
SRR2075686_rloop_peak_10699	0	1
SRR2075686_rloop_peak_10690	0	1
SRR2075686_rloop_peak_10689	0	1
SRR2075686_rloop_peak_10682	0	1
SRR2075686_rloop_peak_10660	0	1
SRR2075686_rloop_peak_10657	0	1
SRR2075686_rloop_peak_10645	0	1
SRR2075686_rloop_peak_10641	0	1
SRR2075686_rloop_peak_10613	0	1
SRR2075686_rloop_peak_10610	0	1
SRR2075686_rloop_peak_10609	0	1
SRR2075686_rloop_peak_10607	0	1
SRR2075686_rloop_peak_10606	0	1
SRR2075686_rloop_peak_10596	0	1
SRR2075686_rloop_peak_10581	0	1
SRR2075686_rloop_peak_10580	0	1
SRR2075686_rloop_peak_10563	0	1
SRR2075686_rloop_peak_1056	0	1
SRR2075686_rloop_peak_10542	0	1
SRR2075686_rloop_peak_10540	0	1
SRR2075686_rloop_peak_10490	0	1
SRR2075686_rloop_peak_10480	0	1
SRR2075686_rloop_peak_10455	0	1
SRR2075686_rloop_peak_10453	0	1
SRR2075686_rloop_peak_10450	0	1
SRR2075686_rloop_peak_10430	0	1
SRR2075686_rloop_peak_10429	0	1
SRR2075686_rloop_peak_10412	0	1
SRR2075686_rloop_peak_10405	0	1
SRR2075686_rloop_peak_10395	0	1
SRR2075686_rloop_peak_10390	0	1
SRR2075686_rloop_peak_10383	0	1
SRR2075686_rloop_peak_10376	0	1
SRR2075686_rloop_peak_10372	0	1
SRR2075686_rloop_peak_1037	0	1
SRR2075686_rloop_peak_10368	0	1
SRR2075686_rloop_peak_10352	0	1
SRR2075686_rloop_peak_10326	0	1
SRR2075686_rloop_peak_10324	0	1
SRR2075686_rloop_peak_10315	0	1
SRR2075686_rloop_peak_10308	0	1
SRR2075686_rloop_peak_10304	0	1
SRR2075686_rloop_peak_10299	0	1
SRR2075686_rloop_peak_10292	0	1
SRR2075686_rloop_peak_10282	0	1
SRR2075686_rloop_peak_10266	0	1
SRR2075686_rloop_peak_10265	0	1
SRR2075686_rloop_peak_10255	0	1
SRR2075686_rloop_peak_10244	0	1
SRR2075686_rloop_peak_1024	0	1
SRR2075686_rloop_peak_10235	0	1
SRR2075686_rloop_peak_1023	0	1
SRR2075686_rloop_peak_10229	0	1
SRR2075686_rloop_peak_10221	0	1
SRR2075686_rloop_peak_10214	0	1
SRR2075686_rloop_peak_10211	0	1
SRR2075686_rloop_peak_10194	0	1
SRR2075686_rloop_peak_10190	0	1
SRR2075686_rloop_peak_10189	0	1
SRR2075686_rloop_peak_10181	0	1
SRR2075686_rloop_peak_1018	0	1
SRR2075686_rloop_peak_10178	0	1
SRR2075686_rloop_peak_10173	0	1
SRR2075686_rloop_peak_10172	0	1
SRR2075686_rloop_peak_10160	0	1
SRR2075686_rloop_peak_10132	0	1
SRR2075686_rloop_peak_10131	0	1
SRR2075686_rloop_peak_1013	0	1
SRR2075686_rloop_peak_10114	0	1
SRR2075686_rloop_peak_10103	0	1
SRR2075686_rloop_peak_10099	0	1
SRR2075686_rloop_peak_10089	0	1
SRR2075686_rloop_peak_10077	0	1
SRR2075686_rloop_peak_10069	0	1
SRR2075686_rloop_peak_10048	0	1
SRR2075686_rloop_peak_10045	0	1
SRR2075686_rloop_peak_10034	0	1
SRR2075686_rloop_peak_10032	0	1
SRR2075686_rloop_peak_10025	0	1
SRR2075686_rloop_peak_10023	0	1
SRR2075686_rloop_peak_10014	0	1
SRR2075686_rloop_peak_10001	0	1
